19.69423,100779.6,60.32008,72683.15
19.69171,100781.8,60.31335,72870.77
19.68417,100777.9,60.29955,72870.77
19.68668,100781.0,60.28716,73122.45
19.68417,100783.3,60.28681,73185.64
19.68417,100783.3,60.27407,73248.94
19.68417,100783.3,60.2677,73312.36
19.68166,100777.5,60.27372,73312.36
19.67663,100776.6,60.26664,73439.51
19.66406,100780.0,60.27761,73248.94
19.66909,100778.1,60.27832,73375.87
19.66909,100780.8,60.28469,73312.36
19.67412,100781.6,60.29176,73695.13
19.67412,100781.6,60.29176,73567.1
19.66909,100783.5,60.29743,73631.06
19.66909,100780.8,60.29743,73888.03
19.66909,100780.8,60.29106,73823.61
19.66658,100780.4,60.2907,73888.03
19.65401,100778.3,60.29529,73823.61
19.65149,100783.3,60.28857,74017.18
19.65401,100783.7,60.28255,74342.06
19.65149,100780.6,60.26947,74017.18
19.65149,100786.0,60.26947,74017.18
19.64898,100782.9,60.26911,74146.8
19.65652,100784.1,60.25744,74472.8
19.64898,100782.9,60.25001,74472.8
19.65401,100781.0,60.23798,74342.06
19.65652,100784.1,60.23833,74669.8
19.65149,100783.3,60.24399,74669.8
19.65401,100783.7,60.23161,74604.02
19.64647,100785.2,60.23056,74801.7
19.64647,100785.2,60.22418,74801.7
19.63893,100778.5,60.21675,75066.92
19.63641,100783.5,60.21003,74801.7
19.6339,100783.1,60.19694,74867.84
19.62384,100778.8,60.18917,75000.44
19.62887,100787.7,60.18987,75066.92
19.62887,100782.3,60.1835,75066.92
19.62384,100778.8,60.19553,75200.23
19.62636,100784.6,60.18951,75200.23
19.62636,100784.6,60.18951,75401.1
19.61882,100783.3,60.18209,75468.3
19.62133,100786.4,60.1888,75334.03
19.62133,100789.2,60.1888,75200.23
19.61128,100782.1,60.18739,75401.1
19.5962,100782.3,60.19163,75267.08
19.5962,100785.0,60.20437,75401.1
19.5962,100785.0,60.21074,75738.27
19.5962,100776.9,60.22346,75603.05
19.58614,100780.6,60.22842,75806.06
19.58866,100783.8,60.23514,75738.27
19.58111,100782.5,60.24681,75806.06
19.57609,100781.7,60.25247,75806.06
19.56603,100780.0,60.25742,75942.02
19.56101,100784.6,60.26308,76010.18
19.56101,100781.9,60.27582,76010.18
19.55598,100778.4,60.29422,75873.98
19.55346,100777.9,60.31297,75873.98
19.55346,100783.3,60.33844,75738.27
19.55849,100776.1,60.36464,75738.27
19.56352,100776.9,60.38446,75806.06
19.56101,100779.2,60.40959,76010.18
19.55849,100778.8,60.41561,76146.86
19.55346,100780.7,60.43402,76078.47
19.55095,100780.2,60.44003,76284.05
19.56352,100779.6,60.44819,76078.47
19.55598,100783.8,60.4535,76146.86
19.55849,100781.5,60.46022,76215.4
19.56101,100779.2,60.46058,76215.4
19.55849,100781.5,60.4666,76010.18
19.56101,100779.2,60.46058,76146.86
19.55598,100786.5,60.46625,76215.4
19.56603,100780.0,60.46129,76284.05
19.56855,100777.7,60.45526,76421.72
19.56855,100785.8,60.44888,76421.72
19.56603,100780.0,60.44853,76284.05
19.55598,100783.8,60.44075,76559.91
19.56603,100782.7,60.43579,76698.58
19.55598,100778.4,60.43437,76698.58
19.55346,100783.3,60.42764,76629.18
19.55095,100777.5,60.42091,77047.47
19.54341,100781.7,60.42622,76837.75
19.53838,100780.9,60.41914,76907.54
19.53587,100785.9,60.41879,76977.44
19.52581,100784.2,60.411,76977.44
19.53084,100782.3,60.41171,77117.63
19.53084,100785.0,60.41171,76907.54
19.53084,100776.9,60.41171,77047.47
19.53084,100785.0,60.42446,77047.47
19.52079,100783.4,60.42941,76977.44
19.52581,100784.2,60.44924,77117.63
19.5233,100781.1,60.44887,77117.63
19.5233,100783.8,60.46163,77117.63
19.50319,100785.9,60.4588,77117.63
19.51576,100785.2,60.46693,77258.33
19.50571,100783.6,60.47827,77258.33
19.50822,100781.3,60.51685,77258.33
19.49314,100784.2,60.55936,77258.33
19.49314,100784.2,60.59763,77399.55
19.51325,100787.5,60.63237,77399.55
19.51074,100781.7,60.65115,77258.33
19.51576,100782.5,60.65824,77399.55
19.50068,100782.8,60.66886,77258.33
19.49314,100789.6,60.67418,77258.33
19.49817,100779.6,60.68766,77258.33
19.49314,100784.2,60.69332,77187.92
19.50068,100780.0,60.71991,77258.33
19.50068,100780.0,60.73268,77258.33
19.49314,100778.8,60.73161,77470.36
19.4856,100777.6,60.73054,77399.55
19.48309,100782.6,60.73657,77470.36
19.49063,100786.5,60.75679,77399.55
19.49314,100781.5,60.76353,77470.36
19.49314,100776.1,60.77629,77541.29
19.49314,100784.2,60.77629,77470.36
19.49565,100779.2,60.77666,77612.36
19.49314,100778.8,60.76991,77683.55
19.49063,100783.8,60.76956,77541.29
19.50068,100780.0,60.77097,77541.29
19.50571,100775.5,60.7717,77541.29
19.51325,100787.5,60.77276,77541.29
19.5233,100783.8,60.76779,77683.55
19.5233,100783.8,60.76779,77754.87
19.5233,100781.1,60.76141,77612.36
19.52581,100786.9,60.7554,77541.29
19.51576,100782.5,60.76034,77683.55
19.51828,100777.6,60.74794,77826.33
19.51576,100782.5,60.74758,77612.36
19.52833,100781.9,60.74936,77826.33
19.51325,100787.5,60.74085,77683.55
19.52079,100783.4,60.7483,77612.36
19.51828,100785.7,60.74794,77826.33
19.5233,100778.4,60.75503,77754.87
19.51828,100783.0,60.74794,77826.33
19.52581,100781.5,60.7554,77969.64
19.51325,100782.1,60.75361,77969.64
19.51576,100779.8,60.75396,78041.49
19.51576,100779.8,60.75396,77969.64
19.5233,100781.1,60.76141,77826.33
19.51828,100783.0,60.76709,78041.49
19.52079,100783.4,60.76744,77826.33
19.51828,100783.0,60.77985,77826.33
19.5233,100778.4,60.78695,77683.55
19.53336,100774.6,60.79476,77897.91
19.53838,100780.9,60.80823,77969.64
19.55346,100777.9,60.81038,77969.64
19.53838,100786.3,60.81462,77969.64
19.55346,100783.3,60.82315,77826.33
19.55346,100777.9,60.82315,77969.64
19.55346,100786.1,60.82315,77969.64
19.55346,100777.9,60.82953,77969.64
19.55346,100786.1,60.82315,77969.64
19.55346,100783.3,60.82315,77897.91
19.55095,100777.5,60.82279,77826.33
19.55346,100777.9,60.82315,77969.64
19.55598,100786.5,60.83628,77826.33
19.55849,100789.6,60.83664,77754.87
19.55849,100781.5,60.83664,77897.91
19.58363,100780.2,60.8402,77683.55
19.58363,100782.9,60.84659,77826.33
19.59117,100784.2,60.84766,77754.87
19.59368,100779.2,60.8544,77897.91
19.58363,100780.2,60.8402,77969.64
19.59117,100778.8,60.84127,77969.64
19.59117,100781.5,60.84127,78113.47
19.58866,100778.3,60.83453,77754.87
19.59117,100778.8,60.83488,77897.91
19.59117,100778.8,60.83488,77826.33
19.5962,100785.0,60.8356,77826.33
19.59117,100781.5,60.83488,77897.91
19.59368,100784.6,60.83524,78041.49
19.5962,100785.0,60.8356,77969.64
19.60122,100780.4,60.83631,77826.33
19.60625,100781.3,60.83702,77969.64
19.61128,100782.1,60.83774,77683.55
19.6163,100777.5,60.83846,77969.64
19.61379,100782.5,60.83171,77826.33
19.6163,100785.6,60.82569,77897.91
19.62384,100784.1,60.82675,77826.33
19.6339,100780.4,60.8154,77826.33
19.63139,100780.0,60.80228,77897.91
19.6339,100780.4,60.80263,77826.33
19.6339,100783.1,60.79624,77969.64
19.63139,100780.0,60.78951,77897.91
19.64144,100781.6,60.79093,77969.64
19.63893,100783.9,60.7842,77969.64
19.64144,100781.6,60.78455,77969.64
19.64898,100782.9,60.792,77826.33
19.64647,100785.2,60.77888,77826.33
19.64647,100782.5,60.77888,77826.33
19.65652,100784.1,60.77392,78113.47
19.65401,100786.4,60.77356,78113.47
19.65401,100783.7,60.7608,78041.49
19.6716,100781.2,60.7633,78041.49
19.67412,100784.3,60.76365,77969.64
19.67914,100787.9,60.75798,78185.59
19.67412,100781.6,60.7445,78113.47
19.67914,100782.5,60.73882,78840.68
19.66909,100780.8,60.73102,78548.17
19.66658,100783.1,60.72428,78185.59
19.6716,100781.2,60.71222,78402.74
19.67914,100782.5,60.71329,78257.83
19.68417,100786.0,60.71401,78113.47
19.69171,100779.1,60.70869,78185.59
19.68668,100783.7,60.70159,78402.74
19.68417,100783.3,60.70124,78257.83
19.69423,100779.6,60.6899,78257.83
19.70428,100783.9,60.68494,78402.74
19.70428,100778.5,60.67218,78330.23
19.70931,100782.0,60.67288,78330.23
19.71182,100785.1,60.65411,78475.39
19.72187,100789.5,60.64915,78694.15
19.71936,100789.1,60.63604,78330.23
19.71685,100788.7,60.62291,78402.74
19.71685,100783.3,60.61654,78185.59
19.72187,100784.1,60.61086,78330.23
19.72187,100786.8,60.60449,78257.83
19.72187,100786.8,60.59173,78330.23
19.72187,100786.8,60.58534,78548.17
19.73193,100788.5,60.58677,78475.39
19.72941,100780.0,60.57366,78330.23
19.73444,100783.5,60.57438,78257.83
19.73444,100783.5,60.568,78402.74
19.72941,100782.6,60.56091,78475.39
19.72941,100780.0,60.55453,78475.39
19.71685,100783.3,60.54636,78113.47
19.71936,100781.0,60.54035,78330.23
19.72439,100784.5,60.54105,78402.74
19.72439,100779.1,60.54105,78402.74
19.72941,100788.1,60.53539,78402.74
19.72941,100785.4,60.52902,78767.35
19.73444,100788.9,60.52974,78402.74
19.7269,100787.6,60.52228,78621.09
19.72941,100788.1,60.52264,78402.74
19.7269,100790.3,60.5159,78548.17
19.72187,100781.4,60.51519,78914.14
19.72439,100787.2,60.51555,78694.15
19.71936,100786.4,60.50847,78548.17
19.71685,100786.0,60.5081,78621.09
19.72187,100784.1,60.52156,78767.35
19.71936,100783.7,60.52122,78548.17
19.71182,100782.4,60.52015,78548.17
19.71434,100782.9,60.52688,78548.17
19.70931,100784.7,60.52616,78621.09
19.72439,100787.2,60.53467,78694.15
19.72941,100785.4,60.54177,78840.68
19.72439,100784.5,60.54105,78548.17
19.71936,100786.4,60.54035,78694.15
19.71685,100788.7,60.53998,78694.15
19.71434,100785.6,60.54601,78402.74
19.71434,100788.3,60.53963,78548.17
19.70931,100784.7,60.53891,78621.09
19.71182,100782.4,60.53928,78767.35
19.71685,100786.0,60.55274,78621.09
19.71434,100788.3,60.55239,78621.09
19.71936,100783.7,60.56587,78402.74
